"Hotel_Address" "Hotel_Name" "lat" "lng" "Average_Score" "Total_Number_of_Reviews" "Negative_Word_Counts" "Positive_Word_Counts" "Number_of_Reviews_by_Reviewer" "Proportion_Postive" "Proportion_Negative"
"1249" "Rotenturmstra e 15 01 Innere Stadt 1010 Vienna Austria" "Hotel Lam e" 48.2102677 16.3741269 8.7 866 16.7076023391813 19.0058479532164 10.906432748538 0.976608187134503 0.701754385964912
"1250" "Royal Victoria Dock Western Gateway Newham London E16 1AL United Kingdom" "Crowne Plaza London Docklands" 51.5083537 0.0198855 8.8 2768 18.0278657378087 17.2976567447752 4.03229892336922 0.93350221659278 0.745408486383787
"1251" "Rudolfsplatz 11 01 Innere Stadt 1010 Vienna Austria" "K K Palais Hotel" 48.2138096 16.3714293 8.6 992 14.5921052631579 18.8684210526316 6.97368421052632 0.956140350877193 0.741228070175439
"1252" "Rusland 17 Amsterdam City Center 1012 CK Amsterdam Netherlands" "Radisson Blu Hotel Amsterdam" 52.3702469 4.8966743 8.6 4593 18.4570943075616 16.1486830926083 7.91588785046729 0.929481733220051 0.736618521665251
"1253" "Sabino de Arana 22 24 Les Corts 08028 Barcelona Spain" "Catalonia Rigoletto" 41.385817 2.1256789 8.6 1562 13.8628158844765 16.5054151624549 8.32851985559567 0.96028880866426 0.732851985559567
"1254" "San Sever 5 Ciutat Vella 08002 Barcelona Spain" "Hotel Neri" 41.3832498 2.1753483 9.2 177 16.0263157894737 29.3552631578947 5.94736842105263 0.986842105263158 0.578947368421053
"1255" "Sancho de vila 32 34 Sant Mart 08018 Barcelona Spain" "Capri by Fraser Barcelona" 41.3976233 2.188975 8.8 2988 15.7046332046332 23.4671814671815 7.62934362934363 0.971042471042471 0.714285714285714
"1256" "Sant Pau 9 11 Ciutat Vella 08001 Barcelona Spain" "Hotel Espa a Ramblas" 41.3799209 2.1728181 8.7 1908 16.4164179104478 18.744776119403 6.02537313432836 0.943283582089552 0.726865671641791
"1257" "Santa Rosa Esplugues 33 08950 Barcelona Spain" "Abba Garden" 41.3854716 2.1018835 7.9 959 27.016 17.784 5.648 0.952 0.88
"1258" "Santal 8 Sarri St Gervasi 08021 Barcelona Spain" "Zenit Barcelona" 41.3949199 2.1468594 8.1 645 17.6075949367089 19.0632911392405 7.25316455696202 0.924050632911392 0.784810126582278
"1259" "Sarphatistraat 104 Amsterdam City Center 1018 GV Amsterdam Netherlands" "Hyatt Regency Amsterdam" 52.3617751 4.9118187 8.8 293 21.5223880597015 21.8059701492537 7.71641791044776 0.970149253731343 0.746268656716418
"1260" "Scarsdale Place Kensington Kensington and Chelsea London W8 5SY United Kingdom" "Copthorne Tara Hotel London Kensington" 51.499046 -0.1917073 8.1 7105 18.7959754052543 13.9930128563443 5.64673001676914 0.905254332029066 0.805198434879821
"1261" "Sch nbrunner Schlossstra e 38 40 12 Meidling 1120 Vienna Austria" "Courtyard by Marriott Vienna Schoenbrunn" 48.184732 16.3211959 8.3 625 21.3404255319149 19.2659574468085 12.6382978723404 0.968085106382979 0.723404255319149
"1262" "Sch nbrunner Stra e 41 05 Margareten 1050 Vienna Austria" "Arthotel ANA Prime" 48.1925582 16.3576071 8.4 1813 17.3583061889251 18.8110749185668 14.5798045602606 0.960912052117264 0.732899022801303
"1263" "Schepenbergweg 50 Zuidoost 1105 AT Amsterdam Netherlands" "Fletcher Hotel Amsterdam" 52.2924567 4.9444338 7.8 3773 28.8252100840336 17.6218487394958 9.68571428571429 0.910924369747899 0.848739495798319
"1264" "Schlossallee 8 14 Penzing 1140 Vienna Austria" "Austria Trend Hotel Park Royal Palace Vienna" 48.191339 16.3165873 8.8 3667 18.4772727272727 19.7 12.1340909090909 0.911363636363636 0.781818181818182
"1265" "Schottenfeldgasse 74 07 Neubau 1070 Vienna Austria" "Falkensteiner Hotel Wien Zentrum Schottenfeld" 48.2048494 16.343618 8.3 977 19.3894736842105 17.8736842105263 10.2526315789474 0.968421052631579 0.757894736842105
"1266" "Schottenring 11 01 Innere Stadt 1010 Vienna Austria" "Hilton Vienna Plaza" 48.2155236 16.3646858 8.6 1531 21.2172413793103 15.9241379310345 9.43448275862069 0.903448275862069 0.824137931034483
"1267" "Schottenring 24 01 Innere Stadt 1010 Vienna Austria" "Palais Hansen Kempinski Vienna" 48.2163149 16.3685103 9.2 865 13.1326530612245 19.3112244897959 12.1020408163265 0.923469387755102 0.668367346938776
"1268" "Schottenring 3 01 Innere Stadt 1010 Vienna Austria" "Hotel de France Wien" 48.2146623 16.3627994 8.5 5177 17.3399581589958 16.5345188284519 7.75523012552301 0.941422594142259 0.751046025104602
"1269" "Schubertring 10 12 01 Innere Stadt 1010 Vienna Austria" "Grand Ferdinand Vienna Your Hotel In The City Center" 48.2022415 16.3749336 8.6 2378 22.58071278826 19.1740041928721 10.4926624737945 0.920335429769392 0.790356394129979
"1270" "Schubertring 11 01 Innere Stadt 1010 Vienna Austria" "Hotel Am Schubertring" 48.2017277 16.375463 8.2 1259 20.6175438596491 18.0210526315789 9.43859649122807 0.92280701754386 0.775438596491228
"1271" "Schubertring 5 7 01 Innere Stadt 1010 Vienna Austria" "The Ritz Carlton Vienna" 48.2022742 16.3762615 8.9 470 18.475 16.9333333333333 7.025 0.916666666666667 0.725
"1272" "Schulerstra e 10 01 Innere Stadt 1010 Vienna Austria" "Hotel K nig von Ungarn" 48.2082215 16.3751842 9.3 1207 8.08582089552239 27.2835820895522 7.20522388059702 0.973880597014925 0.522388059701492
"1273" "Schulerstra e 14 01 Innere Stadt 1010 Vienna Austria" "Hotel Domizil" 48.2080479 16.375612 8.9 1558 13.2577777777778 20.7511111111111 10.4088888888889 0.928888888888889 0.666666666666667
"1274" "Schwedenplatz 3 4 01 Innere Stadt 1010 Vienna Austria" "Hotel Capricorno" 48.2111522 16.3788631 9.1 2279 10.1017612524462 24.8747553816047 8.00978473581213 0.98238747553816 0.602739726027397
"1275" "Silvio Pellico 4 Milan City Center 20121 Milan Italy" "Room Mate Giulia" 45.4651371 9.1895249 9.3 2011 11.5470249520154 22.7082533589251 8.18618042226488 0.975047984644914 0.641074856046065
"1276" "Simmeringer Hauptstra e 55 57 11 Simmering 1110 Vienna Austria" "Simm s Hotel" 48.1790835 16.4116997 8.5 849 14.2934782608696 19.3913043478261 10.7934782608696 0.967391304347826 0.652173913043478
"1277" "Singel 303 309 Amsterdam City Center 1012 WJ Amsterdam Netherlands" "Hotel Esther a" 52.3705447 4.8886439 9.1 4687 13.5547087642896 22.3576483396843 5.84376701143168 0.965704953728906 0.658138268916712
"1278" "Singerstra e 3 01 Innere Stadt 1010 Vienna Austria" "Hotel Royal" 48.2078727 16.3724042 8.6 840 18.9127516778523 17.7718120805369 10.7181208053691 0.966442953020134 0.758389261744966
"1279" "Sloane Square Kensington and Chelsea London SW1W 8EG United Kingdom" "Sloane Square Hotel" 51.4927325 -0.1573708 8.2 1140 17.8160173160173 14.1753246753247 7.34415584415584 0.91991341991342 0.768398268398268
"1280" "Slotermeerlaan 80 Geuzenveld Slotermeer 1064 HD Amsterdam Netherlands" "Best Western Plus Hotel Blue Square" 52.3786823 4.8207833 7.3 3161 24.1178451178451 17.7171717171717 5.35521885521886 0.868686868686869 0.845117845117845
"1281" "Sonnenhofgasse 8 10 05 Margareten 1050 Vienna Austria" "Austria Trend Hotel Ananas Wien" 48.1915401 16.3546263 8.2 4217 21.3882783882784 17.7912087912088 11.5604395604396 0.924908424908425 0.774725274725275
"1282" "Sonnwendgasse 15 10 Favoriten 1100 Vienna Austria" "Hotel Zeitgeist Vienna Hauptbahnhof" 48.1829645 16.3776709 8.7 841 14.62 22.89 7.88 0.91 0.69
"1283" "Sonnwendgasse 8 10 Favoriten 1100 Vienna Austria" "AZIMUT Hotel Vienna" 48.1834787 16.3762765 8.2 1060 17.5301204819277 16.8915662650602 12.2951807228916 0.969879518072289 0.710843373493976
"1284" "South Quay Marsh Wall Tower Hamlets London E14 9SH United Kingdom" "Hilton London Canary Wharf" 51.5007324 -0.01655 9 3040 14.0519143413368 16.4386761842959 4.67229072031149 0.950032446463336 0.673588578844906
"1285" "Southampton Row Bloomsbury Camden London WC1B 4AR United Kingdom" "Grange Holborn Hotel" 51.519616 -0.1218432 8.4 845 20.0443213296399 14.5429362880886 5.90304709141274 0.922437673130194 0.772853185595568
"1286" "Spaarndammerdijk 304 Westerpark 1013 ZX Amsterdam Netherlands" "WestCord Art Hotel Amsterdam 4 stars" 52.3924898 4.8683822 8.5 1712 18.9764453961456 23.4197002141328 4.58672376873662 0.946466809421842 0.745182012847966
"1287" "Spuistraat 175 Amsterdam City Center 1012 VN Amsterdam Netherlands" "W Amsterdam" 52.3727871 4.8900059 8.4 802 25.5934579439252 17.5233644859813 5.8785046728972 0.91588785046729 0.799065420560748
"1288" "Spuistraat 288 292 Amsterdam City Center 1012 VX Amsterdam Netherlands" "NH City Centre Amsterdam" 52.3697554 4.8887815 8.2 3417 23.8830334190231 15.245501285347 4.80976863753213 0.926735218508997 0.809768637532134
"1289" "St James s Place Westminster Borough London SW1A 1NJ United Kingdom" "The Stafford London" 51.5059087 -0.1403795 9.1 492 19.015 19.19 9.76 0.96 0.755
"1290" "St Katherines Way Tower Hamlets London E1W 1LD United Kingdom" "The Tower A Guoman Hotel" 51.5064721 -0.0716893 8.6 3486 16.5136761487965 15.5760393873085 5.07275711159737 0.942560175054705 0.759299781181619
"1291" "Staalmeesterslaan 410 Slotervaart 1057 PH Amsterdam Netherlands" "Ramada Apollo Amsterdam Centre" 52.3681299 4.8440847 8.2 5770 24.3433098591549 22.6578638497653 6.75293427230047 0.934272300469484 0.791666666666667
"1292" "Stadhouderskade 12 Oud West 1054 ES Amsterdam Netherlands" "Amsterdam Marriott Hotel" 52.362514 4.8800077 8.1 1556 21.4498714652956 12.9434447300771 5.03598971722365 0.861182519280206 0.814910025706941
"1293" "Stadhouderskade 25 Oud Zuid 1071 ZD Amsterdam Netherlands" "Park Hotel" 52.3613814 4.8832594 8.3 2027 22.2279874213836 17.6509433962264 7.04559748427673 0.935534591194969 0.754716981132076
"1294" "Stadhouderskade 7 Oud West 1054 ES Amsterdam Netherlands" "NH Amsterdam Centre" 52.3630682 4.8794451 7.7 1574 24.2987341772152 13.5164556962025 6.12658227848101 0.855696202531646 0.825316455696202
"1295" "Stephansplatz 12 01 Innere Stadt 1010 Vienna Austria" "DO CO Hotel Vienna" 48.2082385 16.3715725 9 720 14.5519480519481 16.3311688311688 9.49350649350649 0.948051948051948 0.662337662337662
"1296" "Stephansplatz 9 01 Innere Stadt 1010 Vienna Austria" "Hotel Am Stephansplatz" 48.2087646 16.3721138 9.3 520 9.22222222222222 22.7481481481481 9.45925925925926 0.992592592592593 0.57037037037037
"1297" "Strand Westminster Borough London WC2R 0EU United Kingdom" "The Savoy" 51.5111922 -0.1194006 9.4 1021 14.2185185185185 18.6574074074074 5.89814814814815 0.948148148148148 0.72037037037037
"1298" "Stratton Street Mayfair Westminster Borough London W1J 8LT United Kingdom" "The May Fair Hotel" 51.5078943 -0.1436707 8.4 1994 20.10125 14.875 4.98625 0.915 0.79
"1299" "Stubenring 2 01 Innere Stadt 1010 Vienna Austria" "Best Western Hotel Pension Arenberg Wien Zentrum" 48.2107358 16.382147 7.7 1238 34.8643216080402 16.0502512562814 7.85929648241206 0.909547738693467 0.798994974874372
"1300" "Taborstra e 12 02 Leopoldstadt 1020 Vienna Austria" "Hotel Stefanie" 48.2142766 16.3801779 9.1 3883 10.9038461538462 22.1119909502262 7.68099547511312 0.976244343891403 0.617647058823529
"1301" "The Strand Westminster Borough London WC2N 5HX United Kingdom" "Amba Hotel Charing Cross" 51.508236 -0.1261963 9.3 1694 12.5579617834395 24.1082802547771 6.49171974522293 0.973248407643312 0.650955414012739
"1302" "Tiefer Graben 14 20 01 Innere Stadt 1010 Vienna Austria" "Hotel Das Tigra" 48.2121772 16.3680771 8.9 1817 13.6201117318436 20.9581005586592 11.9748603351955 0.974860335195531 0.667597765363129
"1303" "Tilling Road London NW2 1LP United Kingdom" "Holiday Inn London Brent Cross" 51.5731061 -0.2233332 7.9 835 16.0646651270208 13.1916859122402 4.8013856812933 0.903002309468822 0.764434180138568
"1304" "Tower Bridge Road Southwark London SE1 3UN United Kingdom" "Bermondsey Square Hotel A Bespoke Hotel" 51.4991134 -0.0790969 8.3 844 18.7619047619048 17.6215538847118 8.85213032581454 0.927318295739348 0.756892230576441
"1305" "Trabrennstra e 4 02 Leopoldstadt 1020 Vienna Austria" "Courtyard by Marriott Vienna Prater Messe" 48.2130607 16.4133973 8.7 1766 16.5916230366492 17.5392670157068 10.0261780104712 0.921465968586387 0.712041884816754
"1306" "Travessera de les Corts 150 152 Les Corts 08028 Barcelona Spain" "NH Barcelona Stadium" 41.3812574 2.1269078 8.1 1257 12.8636363636364 15.7329545454545 7.17613636363636 0.914772727272727 0.698863636363636
"1307" "Ungargasse 60 03 Landstra e 1030 Vienna Austria" "Imperial Riding School Renaissance Vienna Hotel" 48.1966396 16.3863822 8.1 1395 25.1011235955056 18.374531835206 10.3820224719101 0.906367041198502 0.853932584269663
"1308" "Uraniastra e 2 01 Innere Stadt 1010 Vienna Austria" "Aparthotel Adagio Vienna City" 48.2110845 16.3838405 8.1 1787 24.2403846153846 20.8717948717949 9.61217948717949 0.926282051282051 0.794871794871795
"1309" "V a Augusta 127 Sarri St Gervasi 08006 Barcelona Spain" "Mercure Barcelona Condor" 41.3999934 2.1452467 8 434 24.5434782608696 17.6086956521739 5.95652173913043 0.891304347826087 0.760869565217391
"1310" "V a Laietana 69 Ciutat Vella 08003 Barcelona Spain" "H10 Cubik 4 Sup" 41.388024 2.1731556 9.3 1398 13.1387434554974 25.6230366492147 6.21989528795812 0.968586387434555 0.633507853403141
"1311" "Valencia 157 Eixample 08011 Barcelona Spain" "Sunotel Club Central" 41.38793 2.1568061 8.2 2836 18.71072319202 20.0498753117207 9.90773067331671 0.927680798004987 0.770573566084788
"1312" "Van Baerlestraat 27 Oud Zuid 1071 AN Amsterdam Netherlands" "Conservatorium Hotel" 52.358631 4.8786236 9.2 592 18.3405797101449 19.4275362318841 8.54347826086956 0.905797101449275 0.710144927536232
"1313" "Van Leijenberghlaan 221 Zuideramstel 1082 GG Amsterdam Netherlands" "NH Amsterdam Zuid" 52.3266672 4.8800884 7.8 1245 24.7685589519651 16.8296943231441 6.79475982532751 0.903930131004367 0.790393013100437
"1314" "Via A de Tocqueville 7 D Garibaldi Station 20154 Milan Italy" "Hotel Tocq" 45.4828787 9.186346 8.6 189 22.5882352941176 28.6764705882353 7.14705882352941 1 0.735294117647059
"1315" "Via Albricci 2 4 Milan City Center 20122 Milan Italy" "The Square Milano Duomo" 45.4608604 9.1890215 9 4192 10.9866518353726 18.1012235817575 11.1612903225806 0.953281423804227 0.621802002224694
"1316" "Via Andegari 9 Milan City Center 20121 Milan Italy" "Mandarin Oriental Milan" 45.4694772 9.1909325 9.2 186 17.5 11.6470588235294 9.23529411764706 0.823529411764706 0.794117647058823
"1317" "Via Angelo Carlo Fumagalli 4 Navigli 20143 Milan Italy" "Art Hotel Navigli" 45.4501306 9.1696481 8.6 3636 15.0109289617486 22.1284153005464 10.1584699453552 0.967213114754098 0.64207650273224
"1318" "Via Augusta 5 08006 Barcelona Spain" "Hotel Balmoral" 41.3961294 2.1551626 8.3 1023 18.1142857142857 16.3928571428571 7.82142857142857 0.942857142857143 0.8
"1319" "Via Baracchini 12 Milan City Center 20123 Milan Italy" "Brunelleschi Hotel" 45.461177 9.191047 8.3 3720 15.1433823529412 14.5882352941176 10.3106617647059 0.943014705882353 0.71875
"1320" "Via Camperio 9 Milan City Center 20123 Milan Italy" "Camperio House Suites Apartments" 45.466598 9.183064 8.9 567 12.9205298013245 20.5099337748344 11.0529801324503 0.966887417218543 0.675496688741722
"1321" "Via Carlo Goldoni 33 Citt Studi 20129 Milan Italy" "TownHouse 33" 45.4693349 9.2142383 8.2 362 16.6779661016949 18.864406779661 7.05084745762712 0.898305084745763 0.76271186440678
"1322" "Via Cesare Correnti 13 Milan City Center 20123 Milan Italy" "Hotel Regina" 45.459485 9.179511 8.4 285 9.43333333333333 18.25 10.6166666666667 0.916666666666667 0.7
"1323" "Via Cimarosa 6 Fiera Milano City 20144 Milan Italy" "Hotel Capitol Milano" 45.4661781 9.1588367 8.3 584 14.6363636363636 17 10.6969696969697 0.924242424242424 0.727272727272727
"1324" "Via Clerici 11 Milan City Center 20121 Milan Italy" "Hotel Clerici" 45.4667717 9.1871001 9 517 15.1621621621622 23.9189189189189 10.1621621621622 0.954954954954955 0.657657657657658
"1325" "Via Cusani 13 Milan City Center 20121 Milan Italy" "UNA Hotel Cusani" 45.4684251 9.1834161 8.8 1606 13.3106060606061 19.5795454545455 9.91666666666667 0.962121212121212 0.742424242424242
"1326" "Via De Amicis 32 Milan City Center 20123 Milan Italy" "Hotel Pierre Milano" 45.4595203 9.1770004 7.5 397 20.5820895522388 13.9701492537313 6.74626865671642 0.835820895522388 0.82089552238806
"1327" "Via Dei Fontanili 26 Ripamonti Corvetto 20141 Milan Italy" "MiHotel" 45.4405621 9.1921165 7.8 319 18 10.4545454545455 9.18181818181818 1 0.818181818181818
"1328" "Via dell Orso 7 Milan City Center 20121 Milan Italy" "Hotel Milano Scala" 45.4689376 9.1868891 8.8 1274 12.4068441064639 20.8479087452471 12.1102661596958 0.958174904942966 0.615969581749049
"1329" "Via della Giustizia 10 D Bicocca Zara 20125 Milan Italy" "IH Hotels Milano Gioia" 45.49952 9.206138 7.5 3811 28.6903073286052 16.451536643026 8.51536643026005 0.895981087470449 0.855791962174941
"1330" "Via delle Erbe 1 Milan City Center 20121 Milan Italy" "Style Hotel" 45.4708973 9.1840992 7.7 305 18.2571428571429 16.2142857142857 9.01428571428571 0.942857142857143 0.642857142857143
"1331" "Via Domenico Scarlatti 24 Central Station 20124 Milan Italy" "Andreola Central Hotel" 45.4836517 9.2078581 8.3 1135 17.04 21.94 11.845 0.975 0.75
"1332" "Via Domenico Scarlatti 32 Central Station 20124 Milan Italy" "Hotel Bristol" 45.4845769 9.2065256 8 516 16.2876712328767 13.3013698630137 13.4246575342466 0.904109589041096 0.712328767123288
"1333" "Via Domodossola 16 Fiera Milano City 20145 Milan Italy" "Admiral Hotel" 45.480515 9.160063 7.3 330 22.9230769230769 21.6153846153846 11.2692307692308 0.961538461538462 0.923076923076923
"1334" "Via Fabio Filzi 25 B Central Station 20124 Milan Italy" "UNA Hotel Century" 45.4841371 9.2001623 8.6 2351 14.1896103896104 18.9116883116883 9.09350649350649 0.935064935064935 0.722077922077922
"1335" "Via Fabio Filzi 3 Central Station 20124 Milan Italy" "Hotel Marconi" 45.4868744 9.2018407 8.3 1806 19.0625 19.203125 10.2421875 0.94921875 0.76953125
"1336" "Via Fatebenefratelli 21 Milan City Center 20121 Milan Italy" "Hotel Cavour" 45.4726942 9.1943911 8.5 2463 13.05 16.16 10.14 0.9425 0.675
"1337" "Via Felice Casati 18 Central Station 20124 Milan Italy" "Best Western Plus Hotel Felice Casati" 45.4787357 9.2041131 8.4 1817 16.1390728476821 19.3509933774834 12.4966887417219 0.933774834437086 0.725165562913907
"1338" "Via Feltre 19 B Citt Studi 20132 Milan Italy" "Nu Hotel" 45.4911829 9.2393614 8.9 1032 14.2 21.4869565217391 16.0260869565217 0.973913043478261 0.652173913043478
"1339" "Via Forcella 6 Navigli 20144 Milan Italy" "Hotel Magna Pars Small Luxury Hotels of the World" 45.4524879 9.1669784 9 454 15.4096385542169 19.9518072289157 11.6506024096386 0.927710843373494 0.759036144578313
"1340" "Via G Arimondi 12 Sempione 20155 Milan Italy" "Mercure Milano Regency" 45.4897688 9.1549451 7.7 252 21.1111111111111 18.4074074074074 9.40740740740741 0.925925925925926 0.851851851851852
"1341" "Via G B Pirelli 7 Central Station 20124 Milan Italy" "Hotel Auriga" 45.4858877 9.2042827 8.2 1299 13.8333333333333 16.5736434108527 11.6744186046512 0.934108527131783 0.751937984496124
"1342" "Via G Silva 12 Fiera Milano City 20149 Milan Italy" "Hotel Portello Gruppo Minihotel" 45.4802503 9.1494925 7.8 1197 13.0281690140845 17.6197183098592 10.1408450704225 0.873239436619718 0.788732394366197
"1343" "Via Gaetano Airaghi 125 20153 Milan Italy" "Idea Hotel Milano San Siro" 45.4720654 9.0777871 6.9 5742 32.9014989293362 11.813704496788 8.84796573875803 0.841541755888651 0.897216274089936
"1344" "Via Galileo Galilei 2 Central Station 20124 Milan Italy" "Windsor Hotel Milano" 45.4794587 9.1951427 8.5 2601 20.7724137931034 20.0252873563218 9.60459770114942 0.931034482758621 0.767816091954023
